Phi[deg],Theta[deg],dB(DirTotal)
-96,106,-11.1718
-94,106,-11.1522
-92,106,-11.1281
-90,106,-11.1009
-88,106,-11.0723
-86,106,-11.0444
-84,106,-11.0191
-82,106,-10.9981
-80,106,-10.9819
-78,106,-10.97
-76,106,-10.9604
-74,106,-10.9494
-72,106,-10.9321
-70,106,-10.9026
-68,106,-10.8547
-66,106,-10.7831
-64,106,-10.6835
-62,106,-10.5538
-60,106,-10.3936
-58,106,-10.204
-56,106,-9.98674
-54,106,-9.74371
-52,106,-9.47627
-50,106,-9.18517
-48,106,-8.87092
-46,106,-8.5344
-44,106,-8.17758
-42,106,-7.80405
-40,106,-7.41924
-38,106,-7.03023
-36,106,-6.64516
-34,106,-6.27254
-32,106,-5.92056
-30,106,-5.59643
-28,106,-5.30604
-26,106,-5.05368
-24,106,-4.8419
-22,106,-4.67158
-20,106,-4.54188
-18,106,-4.45034
-16,106,-4.39302
-14,106,-4.36459
-12,106,-4.35863
-10,106,-4.36797
-8,106,-4.38514
-6,106,-4.40307
-4,106,-4.41572
-2,106,-4.41877
0,106,-4.41017
2,106,-4.39038
4,106,-4.36229
6,106,-4.33082
8,106,-4.30236
10,106,-4.28403
12,106,-4.28308
14,106,-4.30631
16,106,-4.35968
18,106,-4.448
20,106,-4.57479
22,106,-4.74211
24,106,-4.9505
26,106,-5.19891
28,106,-5.48471
30,106,-5.80368
32,106,-6.15016
34,106,-6.51727
36,106,-6.89737
38,106,-7.28255
40,106,-7.66532
42,106,-8.03919
44,106,-8.39913
46,106,-8.74163
48,106,-9.06449
50,106,-9.36624
52,106,-9.6455
54,106,-9.90045
56,106,-10.1286
58,106,-10.327
60,106,-10.4928
62,106,-10.6242
64,106,-10.7212
66,106,-10.7858
68,106,-10.8223
70,106,-10.8364
72,106,-10.8347
74,106,-10.8238
76,106,-10.8092
78,106,-10.7953
80,106,-10.7849
82,106,-10.7794
84,106,-10.779
86,106,-10.7832
88,106,-10.7909
90,106,-10.8013
92,106,-10.8136
94,106,-10.8276
96,106,-10.8435
98,106,-10.8619
100,106,-10.8833
102,106,-10.9078
104,106,-10.9345
106,106,-10.9612
108,106,-10.9838
110,106,-10.9969
112,106,-10.9932
114,106,-10.9648
116,106,-10.9044
118,106,-10.8057
120,106,-10.6654
122,106,-10.4827
124,106,-10.2599
126,106,-10.0013
128,106,-9.71204
130,106,-9.39739
132,106,-9.06174
134,106,-8.70868
136,106,-8.34124
138,106,-7.96237
140,106,-7.57555
142,106,-7.18522
144,106,-6.79686
146,106,-6.41685
148,106,-6.05198
150,106,-5.709
152,106,-5.39402
154,106,-5.11211
156,106,-4.86702
158,106,-4.66092
160,106,-4.49443
162,106,-4.36654
164,106,-4.27477
166,106,-4.21526
168,106,-4.183
170,106,-4.17214
172,106,-4.17635
174,106,-4.18934
176,106,-4.20535
178,106,-4.21976
180,106,-4.22953
-180,108,-4.69066
-178,108,-4.69149
-176,108,-4.68386
-174,108,-4.6711
-172,108,-4.65829
-170,108,-4.65155
-168,108,-4.65742
-166,108,-4.68221
-164,108,-4.73155
-162,108,-4.81
-160,108,-4.92086
-158,108,-5.066
-156,108,-5.24585
-154,108,-5.45934
-152,108,-5.70403
-150,108,-5.97622
-148,108,-6.27119
-146,108,-6.58357
-144,108,-6.90774
-142,108,-7.23835
-140,108,-7.57075
-138,108,-7.9014
-136,108,-8.22791
-134,108,-8.54898
-132,108,-8.86395
-130,108,-9.17225
-128,108,-9.47278
-126,108,-9.76342
-124,108,-10.0408
-122,108,-10.3003
-120,108,-10.5365
-118,108,-10.7442
-116,108,-10.919
-114,108,-11.0583
-112,108,-11.1616
-110,108,-11.2309
-108,108,-11.2701
-106,108,-11.2842
-104,108,-11.2786
-102,108,-11.2585
-100,108,-11.2286
-98,108,-11.1927
-96,108,-11.1539
-94,108,-11.1151
-92,108,-11.0787
-90,108,-11.0468
-88,108,-11.0216
-86,108,-11.0048
-84,108,-10.9978
-82,108,-11.0008
-80,108,-11.0131
-78,108,-11.0323
-76,108,-11.0543
-74,108,-11.0733
-72,108,-11.0821
-70,108,-11.073
-68,108,-11.0383
-66,108,-10.9722
-64,108,-10.8712
-62,108,-10.7344
-60,108,-10.564
-58,108,-10.3639
-56,108,-10.1386
-54,108,-9.89206
-52,108,-9.62716
-50,108,-9.34513
-48,108,-9.04604
-46,108,-8.72949
-44,108,-8.39561
-42,108,-8.04596
-40,108,-7.68406
-38,108,-7.31552
-36,108,-6.94762
-34,108,-6.58864
-32,108,-6.24703
-30,108,-5.93064
-28,108,-5.64619
-26,108,-5.39883
-24,108,-5.19196
-22,108,-5.02716
-20,108,-4.90416
-18,108,-4.82086
-16,108,-4.77344
-14,108,-4.75651
-12,108,-4.76325
-10,108,-4.78584
-8,108,-4.81596
-6,108,-4.84549
-4,108,-4.86736
-2,108,-4.87635
0,108,-4.86985
2,108,-4.84815
4,108,-4.81445
6,108,-4.77434
8,108,-4.73508
10,108,-4.70479
12,108,-4.69161
14,108,-4.70307
16,108,-4.74566
18,108,-4.82448
20,108,-4.94308
22,108,-5.10331
24,108,-5.3053
26,108,-5.54738
28,108,-5.82607
30,108,-6.13618
32,108,-6.47102
34,108,-6.82279
36,108,-7.18316
38,108,-7.54404
40,108,-7.89845
42,108,-8.24116
44,108,-8.56913
46,108,-8.88129
48,108,-9.178
50,108,-9.46006
52,108,-9.72767
54,108,-9.97964
56,108,-10.2129
58,108,-10.4229
60,108,-10.604
62,108,-10.7511
64,108,-10.8605
66,108,-10.9313
68,108,-10.9658
70,108,-10.9692
72,108,-10.9486
74,108,-10.9121
76,108,-10.8676
78,108,-10.8217
80,108,-10.7798
82,108,-10.7455
84,108,-10.7209
86,108,-10.707
88,108,-10.7041
90,108,-10.7119
92,108,-10.7298
94,108,-10.7574
96,108,-10.7941
98,108,-10.8393
100,108,-10.8918
102,108,-10.9498
104,108,-11.0102
106,108,-11.0685
108,108,-11.1185
110,108,-11.1524
112,108,-11.1618
114,108,-11.1383
116,108,-11.0749
118,108,-10.9674
120,108,-10.8151
122,108,-10.6208
124,108,-10.3899
126,108,-10.1291
128,108,-9.8449
130,108,-9.5426
132,108,-9.22578
134,108,-8.89637
136,108,-8.55529
138,108,-8.20329
140,108,-7.84191
142,108,-7.47409
144,108,-7.10451
146,108,-6.73932
148,108,-6.3857
150,108,-6.05112
152,108,-5.7426
154,108,-5.46618
156,108,-5.22645
158,108,-5.02632
160,108,-4.86688
162,108,-4.74746
164,108,-4.66562
166,108,-4.61732
168,108,-4.59715
170,108,-4.5986
172,108,-4.61452
174,108,-4.63767
176,108,-4.66137
178,108,-4.68021
180,108,-4.69066
-180,110,-5.19695
-178,110,-5.19383
-176,110,-5.17775
-174,110,-5.15286
-172,110,-5.12531
-170,110,-5.1024
-168,110,-5.09175
-166,110,-5.10055
-164,110,-5.13501
-162,110,-5.20001
-160,110,-5.29882
-158,110,-5.43305
-156,110,-5.60259
-154,110,-5.80565
-152,110,-6.03891
-150,110,-6.29774
-148,110,-6.57652
-146,110,-6.86918
-144,110,-7.16976
-142,110,-7.4731
-140,110,-7.77532
-138,110,-8.07423
-136,110,-8.36931
-134,110,-8.66134
-132,110,-8.95179
-130,110,-9.24191
-128,110,-9.53196
-126,110,-9.82047
-124,110,-10.1038
-122,110,-10.3763
-120,110,-10.6306
-118,110,-10.8583
-116,110,-11.0517
-114,110,-11.2049
-112,110,-11.3147
-110,110,-11.3816
-108,110,-11.409
-106,110,-11.4031
-104,110,-11.3712
-102,110,-11.3212
-100,110,-11.2603
-98,110,-11.1952
-96,110,-11.1312
-94,110,-11.0729
-92,110,-11.0241
-90,110,-10.9877
-88,110,-10.966
-86,110,-10.9605
-84,110,-10.9719
-82,110,-10.9992
-80,110,-11.0403
-78,110,-11.0908
-76,110,-11.1444
-74,110,-11.193
-72,110,-11.2269
-70,110,-11.2361
-68,110,-11.2115
-66,110,-11.1466
-64,110,-11.0385
-62,110,-10.8886
-60,110,-10.7018
-58,110,-10.4852
-56,110,-10.2462
-54,110,-9.99143
-52,110,-9.72524
-50,110,-9.44959
-48,110,-9.16433
-46,110,-8.86804
-44,110,-8.55915
-42,110,-8.2371
-40,110,-7.9033
-38,110,-7.56148
-36,110,-7.21763
-34,110,-6.87932
-32,110,-6.55495
-30,110,-6.25276
-28,110,-5.98016
-26,110,-5.74316
-24,110,-5.54602
-22,110,-5.39109
-20,110,-5.27875
-18,110,-5.20739
-16,110,-5.17341
-14,110,-5.17137
-12,110,-5.19413
-10,110,-5.23321
-8,110,-5.27933
-6,110,-5.32319
-4,110,-5.35648
-2,110,-5.37294
0,110,-5.36923
2,110,-5.34543
4,110,-5.30507
6,110,-5.25452
8,110,-5.20212
10,110,-5.15707
12,110,-5.12855
14,110,-5.12491
16,110,-5.15314
18,110,-5.21861
20,110,-5.32483
22,110,-5.47338
24,110,-5.66386
26,110,-5.89386
28,110,-6.15903
30,110,-6.45319
32,110,-6.76873
34,110,-7.0971
36,110,-7.42967
38,110,-7.75867
40,110,-8.07816
42,110,-8.38474
44,110,-8.6777
46,110,-8.95857
48,110,-9.23015
50,110,-9.49522
52,110,-9.75523
54,110,-10.0093
56,110,-10.2537
58,110,-10.4819
60,110,-10.6855
62,110,-10.8554
64,110,-10.9841
66,110,-11.0672
68,110,-11.1043
70,110,-11.0999
72,110,-11.0618
74,110,-10.9999
76,110,-10.9247
78,110,-10.8457
80,110,-10.771
82,110,-10.7066
84,110,-10.6567
86,110,-10.6239
88,110,-10.6096
90,110,-10.6142
92,110,-10.6374
94,110,-10.6786
96,110,-10.7364
98,110,-10.809
100,110,-10.8938
102,110,-10.9868
104,110,-11.0825
106,110,-11.1738
108,110,-11.2516
110,110,-11.3057
112,110,-11.3257
114,110,-11.3026
116,110,-11.2303
118,110,-11.1069
120,110,-10.9352
122,110,-10.7219
124,110,-10.4761
126,110,-10.2072
128,110,-9.92323
130,110,-9.62983
132,110,-9.32991
134,110,-9.02395
136,110,-8.71089
138,110,-8.38927
140,110,-8.05845
142,110,-7.71956
144,110,-7.37597
146,110,-7.03322
148,110,-6.69846
150,110,-6.37958
152,110,-6.08438
154,110,-5.81975
156,110,-5.59116
158,110,-5.40225
160,110,-5.25474
162,110,-5.1483
164,110,-5.08065
166,110,-5.04762
168,110,-5.04338
170,110,-5.06074
172,110,-5.09161
174,110,-5.12767
176,110,-5.16111
178,110,-5.18559
180,110,-5.19695
-180,112,-5.74389
-178,112,-5.73596
-176,112,-5.70965
-174,112,-5.67008
-172,112,-5.6247
-170,112,-5.58217
-168,112,-5.55133
-166,112,-5.54032
-164,112,-5.55596
-162,112,-5.60336
-160,112,-5.68574
-158,112,-5.80434
-156,112,-5.95843
-154,112,-6.14549
-152,112,-6.36129
-150,112,-6.60035
-148,112,-6.85634
-146,112,-7.12275
-144,112,-7.39366
-142,112,-7.66447
-140,112,-7.93251
-138,112,-8.19725
-136,112,-8.46013
-134,112,-8.72401
-132,112,-8.99221
-130,112,-9.26752
-128,112,-9.55124
-126,112,-9.84231
-124,112,-10.1368
-122,112,-10.4279
-120,112,-10.7059
-118,112,-10.9597
-116,112,-11.1778
-114,112,-11.3505
-112,112,-11.4714
-110,112,-11.539
-108,112,-11.5564
-106,112,-11.5308
-104,112,-11.4722
-102,112,-11.3914
-100,112,-11.2988
-98,112,-11.2038
-96,112,-11.1142
-94,112,-11.0365
-92,112,-10.9753
-90,112,-10.9345
-88,112,-10.9165
-86,112,-10.9224
-84,112,-10.952
-82,112,-11.0036
-80,112,-11.0734
-78,112,-11.1552
-76,112,-11.2403
-74,112,-11.3181
-72,112,-11.3759
-70,112,-11.4013
-68,112,-11.3833
-66,112,-11.315
-64,112,-11.1945
-62,112,-11.0255
-60,112,-10.8162
-58,112,-10.5772
-56,112,-10.3192
-54,112,-10.0513
-52,112,-9.77958
-50,112,-9.50672
-48,112,-9.23263
-46,112,-8.95512
-44,112,-8.67122
-42,112,-8.37846
-40,112,-8.07609
-38,112,-7.76576
-36,112,-7.45175
-34,112,-7.14051
-32,112,-6.83994
-30,112,-6.55833
-28,112,-6.30357
-26,112,-6.08238
-24,112,-5.89985
-22,112,-5.75917
-20,112,-5.66142
-18,112,-5.60555
-16,112,-5.5883
-14,112,-5.60428
-12,112,-5.64608
-10,112,-5.70457
-8,112,-5.76947
-6,112,-5.8302
-4,112,-5.87704
-2,112,-5.90245
0,112,-5.90223
2,112,-5.87619
4,112,-5.82821
6,112,-5.76559
8,112,-5.69783
10,112,-5.63544
12,112,-5.58869
14,112,-5.56678
16,112,-5.57723
18,112,-5.6256
20,112,-5.71528
22,112,-5.84747
24,112,-6.02116
26,112,-6.23317
28,112,-6.47824
30,112,-6.74933
32,112,-7.03809
34,112,-7.33561
36,112,-7.63342
38,112,-7.92464
40,112,-8.20495
42,112,-8.47309
44,112,-8.73081
46,112,-8.98208
48,112,-9.23177
50,112,-9.48416
52,112,-9.74156
54,112,-10.0032
56,112,-10.2644
58,112,-10.5169
60,112,-10.7494
62,112,-10.9489
64,112,-11.1034
66,112,-11.2045
68,112,-11.2488
70,112,-11.2394
72,112,-11.185
74,112,-11.0976
76,112,-10.9909
78,112,-10.8776
80,112,-10.7689
82,112,-10.6734
84,112,-10.5974
86,112,-10.5451
88,112,-10.5188
90,112,-10.5197
92,112,-10.5478
94,112,-10.6022
96,112,-10.6811
98,112,-10.7816
100,112,-10.8995
102,112,-11.0287
104,112,-11.1613
106,112,-11.2868
108,112,-11.3931
110,112,-11.4668
112,112,-11.4952
114,112,-11.4683
116,112,-11.3813
118,112,-11.2351
120,112,-11.0367
122,112,-10.7974
124,112,-10.5301
126,112,-10.247
128,112,-9.95783
130,112,-9.66865
132,112,-9.38194
134,112,-9.09706
136,112,-8.81128
138,112,-8.52115
140,112,-8.22389
142,112,-7.91864
144,112,-7.60711
146,112,-7.29374
148,112,-6.98516
150,112,-6.68932
152,112,-6.41446
154,112,-6.16818
156,112,-5.95673
158,112,-5.78453
160,112,-5.65392
162,112,-5.56503
164,112,-5.51581
166,112,-5.50203
168,112,-5.51749
170,112,-5.55428
172,112,-5.6033
174,112,-5.65496
176,112,-5.70017
178,112,-5.73144
180,112,-5.74389
-180,114,-6.31859
-178,114,-6.30501
-176,114,-6.26684
-174,114,-6.21037
-172,114,-6.14453
-170,114,-6.07951
-168,114,-6.02547
-166,114,-5.99152
-164,114,-5.98505
-162,114,-6.01135
-160,114,-6.07346
-158,114,-6.17217
-156,114,-6.30614
-154,114,-6.47203
-152,114,-6.66486
-150,114,-6.87843
-148,114,-7.10596
-146,114,-7.34088
-144,114,-7.57773
-142,114,-7.81289
-140,114,-8.04518
-138,114,-8.27584
-136,114,-8.50824
-134,114,-8.747
-132,114,-8.99695
-130,114,-9.26203
-128,114,-9.54425
-126,114,-9.84277
-124,114,-10.1534
-122,114,-10.468
-120,114,-10.7752
-118,114,-11.0606
-116,114,-11.3091
-114,114,-11.5064
-112,114,-11.6427
-110,114,-11.7138
-108,114,-11.7224
-106,114,-11.6773
-104,114,-11.5912
-102,114,-11.4785
-100,114,-11.3532
-98,114,-11.2277
-96,114,-11.1123
-94,114,-11.0149
-92,114,-10.9417
-90,114,-10.8966
-88,114,-10.8821
-86,114,-10.8993
-84,114,-10.9472
-82,114,-11.0231
-80,114,-11.1215
-78,114,-11.2346
-76,114,-11.3512
-74,114,-11.4577
-72,114,-11.5385
-70,114,-11.5781
-68,114,-11.5636
-66,114,-11.4875
-64,114,-11.3493
-62,114,-11.1556
-60,114,-10.9183
-58,114,-10.6517
-56,114,-10.3699
-54,114,-10.0843
-52,114,-9.80257
-50,114,-9.52831
-48,114,-9.26158
-46,114,-8.99973
-44,114,-8.73875
-42,114,-8.47461
-40,114,-8.20459
-38,114,-7.92827
-36,114,-7.64799
-34,114,-7.36871
-32,114,-7.09737
-30,114,-6.84191
-28,114,-6.61038
-26,114,-6.40998
-24,114,-6.24654
-22,114,-6.12399
-20,114,-6.04419
-18,114,-6.00669
-16,114,-6.00868
-14,114,-6.04494
-12,114,-6.10788
-10,114,-6.1878
-8,114,-6.27342
-6,114,-6.35282
-4,114,-6.41477
-2,114,-6.4503
0,114,-6.45419
2,114,-6.42592
4,114,-6.36976
6,114,-6.29394
8,114,-6.20931
10,114,-6.12771
12,114,-6.0606
14,114,-6.01801
16,114,-6.00794
18,114,-6.03604
20,114,-6.10551
22,114,-6.2171
24,114,-6.36913
26,114,-6.55763
28,114,-6.77657
30,114,-7.01822
32,114,-7.27386
34,114,-7.53467
36,114,-7.79294
38,114,-8.04319
40,114,-8.28303
42,114,-8.51352
44,114,-8.73868
46,114,-8.96446
48,114,-9.19726
50,114,-9.44238
52,114,-9.70259
54,114,-9.97699
56,114,-10.2603
58,114,-10.5424
60,114,-10.8093
62,114,-11.0442
64,114,-11.2305
66,114,-11.3546
68,114,-11.41
70,114,-11.3981
72,114,-11.3281
74,114,-11.2148
76,114,-11.0755
78,114,-10.9267
80,114,-10.7828
82,114,-10.6553
84,114,-10.5525
86,114,-10.48
88,114,-10.4413
90,114,-10.4381
92,114,-10.4706
94,114,-10.5379
96,114,-10.6377
98,114,-10.7663
100,114,-10.9179
102,114,-11.0846
104,114,-11.2555
106,114,-11.4169
108,114,-11.5527
110,114,-11.6459
112,114,-11.6808
114,114,-11.6465
116,114,-11.5394
118,114,-11.3641
120,114,-11.1325
122,114,-10.8608
124,114,-10.5658
126,114,-10.2628
128,114,-9.96271
130,114,-9.67233
132,114,-9.39382
134,114,-9.12575
136,114,-8.86414
138,114,-8.60396
140,114,-8.34057
142,114,-8.07116
144,114,-7.7956
146,114,-7.51685
148,114,-7.24055
150,114,-6.97423
152,114,-6.72617
154,114,-6.5044
156,114,-6.31577
158,114,-6.1654
160,114,-6.05628
162,114,-5.98907
164,114,-5.96199
166,114,-5.97085
168,114,-6.00914
170,114,-6.06825
172,114,-6.13801
174,114,-6.20748
176,114,-6.26609
178,114,-6.30504
180,114,-6.31859
-180,116,-6.89531
-178,116,-6.8754
-176,116,-6.82439
-174,116,-6.74983
-172,116,-6.66224
-170,116,-6.57341
-168,116,-6.49481
-166,116,-6.43644
-164,116,-6.40614
-162,116,-6.40927
-160,116,-6.4486
-158,116,-6.52445
-156,116,-6.63481
-154,116,-6.77565
-152,116,-6.94135
-150,116,-7.12529
-148,116,-7.32058
-146,116,-7.52101
-144,116,-7.72195
-142,116,-7.9211
-140,116,-8.11885
-138,116,-8.3182
-136,116,-8.52412
-134,116,-8.74261
-132,116,-8.97959
-130,116,-9.23976
-128,116,-9.52557
-126,116,-9.83635
-124,116,-10.1676
-122,116,-10.5103
-120,116,-10.8512
-118,116,-11.1732
-116,116,-11.457
-114,116,-11.6837
-112,116,-11.8391
-110,116,-11.916
-108,116,-11.9166
-106,116,-11.8514
-104,116,-11.7365
-102,116,-11.5905
-100,116,-11.4312
-98,116,-11.2745
-96,116,-11.1328
-94,116,-11.0159
-92,116,-10.9305
-90,116,-10.8812
-88,116,-10.8704
-86,116,-10.8989
-84,116,-10.965
-82,116,-11.065
-80,116,-11.1922
-78,116,-11.3368
-76,116,-11.4852
-74,116,-11.6206
-72,116,-11.7238
-70,116,-11.7762
-68,116,-11.7625
-66,116,-11.6748
-64,116,-11.5142
-62,116,-11.2907
-60,116,-11.0204
-58,116,-10.7217
-56,116,-10.4117
-54,116,-10.1042
-52,116,-9.80822
-50,116,-9.5281
-48,116,-9.26414
-46,116,-9.01352
-44,116,-8.77154
-42,116,-8.53302
-40,116,-8.29366
-38,116,-8.05116
-36,116,-7.8059
-34,116,-7.56112
-32,116,-7.32244
-30,116,-7.09705
-28,116,-6.89271
-26,116,-6.71686
-24,116,-6.57578
-22,116,-6.47407
-20,116,-6.41429
-18,116,-6.39664
-16,116,-6.41882
-14,116,-6.47587
-12,116,-6.56017
-10,116,-6.66159
-8,116,-6.768
-6,116,-6.86622
-4,116,-6.94354
-2,116,-6.98953
0,116,-6.99792
2,116,-6.96775
4,116,-6.90363
6,116,-6.81474
8,116,-6.71324
10,116,-6.61227
12,116,-6.52437
14,116,-6.46033
16,116,-6.42851
18,116,-6.43457
20,116,-6.48144
22,116,-6.56936
24,116,-6.69601
26,116,-6.85676
28,116,-7.04497
30,116,-7.25258
32,116,-7.47095
34,116,-7.69188
36,116,-7.90889
38,116,-8.11826
40,116,-8.31971
42,116,-8.51639
44,116,-8.71417
46,116,-8.92042
48,116,-9.14252
50,116,-9.3863
52,116,-9.65477
54,116,-9.9469
56,116,-10.2567
58,116,-10.573
60,116,-10.879
62,116,-11.1543
64,116,-11.3772
66,116,-11.529
68,116,-11.5988
70,116,-11.5859
72,116,-11.5004
74,116,-11.3602
76,116,-11.1866
78,116,-11.0005
80,116,-10.8202
82,116,-10.6597
84,116,-10.5295
86,116,-10.4365
88,116,-10.385
90,116,-10.3772
92,116,-10.4137
94,116,-10.4935
96,116,-10.614
98,116,-10.7707
100,116,-10.9567
102,116,-11.162
104,116,-11.3731
106,116,-11.5725
108,116,-11.7396
110,116,-11.8529
112,116,-11.8932
114,116,-11.8484
116,116,-11.7165
118,116,-11.5066
120,116,-11.2359
122,116,-10.926
124,116,-10.598
126,116,-10.2696
128,116,-9.95327
130,116,-9.65598
132,116,-9.37984
134,116,-9.1229
136,116,-8.88038
138,116,-8.64612
140,116,-8.41406
142,116,-8.17969
144,116,-7.94111
146,116,-7.69959
148,116,-7.45943
150,116,-7.22724
152,116,-7.01091
154,116,-6.81849
156,116,-6.6572
158,116,-6.53267
160,116,-6.44846
162,116,-6.40576
164,116,-6.40315
166,116,-6.43656
168,116,-6.49923
170,116,-6.58195
172,116,-6.67352
174,116,-6.76161
176,116,-6.83415
178,116,-6.88093
180,116,-6.89531
-180,118,-7.43096
-178,118,-7.40458
-176,118,-7.34118
-174,118,-7.24954
-172,118,-7.14166
-170,118,-7.03071
-168,118,-6.92924
-166,118,-6.84793
-164,118,-6.79489
-162,118,-6.77539
-160,118,-6.79188
-158,118,-6.84416
-156,118,-6.92964
-154,118,-7.04378
-152,118,-7.18058
-150,118,-7.33332
-148,118,-7.49542
-146,118,-7.66137
-144,118,-7.8277
-142,118,-7.99354
-140,118,-8.16083
-138,118,-8.33402
-136,118,-8.51934
-134,118,-8.72374
-132,118,-8.95381
-130,118,-9.21472
-128,118,-9.50923
-126,118,-9.83679
-124,118,-10.1927
-122,118,-10.5675
-120,118,-10.9462
-118,118,-11.3091
-116,118,-11.6326
-114,118,-11.8929
-112,118,-12.0706
-110,118,-12.1552
-108,118,-12.1478
-106,118,-12.0611
-104,118,-11.9154
-102,118,-11.734
-100,118,-11.5393
-98,118,-11.3502
-96,118,-11.1819
-94,118,-11.0451
-92,118,-10.9476
-90,118,-10.8942
-88,118,-10.8871
-86,118,-10.9268
-84,118,-11.0111
-82,118,-11.1353
-80,118,-11.2917
-78,118,-11.4684
-76,118,-11.6494
-74,118,-11.8143
-72,118,-11.9403
-70,118,-12.0047
-68,118,-11.9897
-66,118,-11.887
-64,118,-11.6999
-62,118,-11.4422
-60,118,-11.1347
-58,118,-10.7999
-56,118,-10.458
-54,118,-10.1249
-52,118,-9.81054
-50,118,-9.52003
-48,118,-9.25384
-46,118,-9.0091
-44,118,-8.78074
-42,118,-8.56286
-40,118,-8.34999
-38,118,-8.13828
-36,118,-7.92637
-34,118,-7.7157
-32,118,-7.51035
-30,118,-7.31638
-28,118,-7.14093
-26,118,-6.99122
-24,118,-6.87374
-22,118,-6.79351
-20,118,-6.75364
-18,118,-6.75492
-16,118,-6.79559
-14,118,-6.87104
-12,118,-6.97379
-10,118,-7.09353
-8,118,-7.21756
-6,118,-7.3318
-4,118,-7.42235
-2,118,-7.47758
0,118,-7.49027
2,118,-7.45903
4,118,-7.38867
6,118,-7.2891
8,118,-7.17344
10,118,-7.05588
12,118,-6.94975
14,118,-6.86636
16,118,-6.81425
18,118,-6.79899
20,118,-6.82318
22,118,-6.88657
24,118,-6.98634
26,118,-7.11739
28,118,-7.27281
30,118,-7.44464
32,118,-7.62476
34,118,-7.8061
36,118,-7.98375
38,118,-8.15587
40,118,-8.32414
42,118,-8.49342
44,118,-8.67088
46,118,-8.86477
48,118,-9.08293
50,118,-9.33145
52,118,-9.61342
54,118,-9.92774
56,118,-10.2681
58,118,-10.6221
60,118,-10.9712
62,118,-11.2911
64,118,-11.5549
66,118,-11.7382
68,118,-11.8249
70,118,-11.8118
72,118,-11.7099
74,118,-11.5408
76,118,-11.3306
78,118,-11.1054
80,118,-10.887
82,118,-10.6926
84,118,-10.5344
86,118,-10.4205
88,118,-10.3559
90,118,-10.3434
92,118,-10.3835
94,118,-10.4754
96,118,-10.6163
98,118,-10.8012
100,118,-11.0222
102,118,-11.2675
104,118,-11.5209
106,118,-11.7609
108,118,-11.9618
110,118,-12.0967
112,118,-12.1421
114,118,-12.0845
116,118,-11.9238
118,118,-11.6742
120,118,-11.3594
122,118,-11.0065
124,118,-10.6408
126,118,-10.2823
128,118,-9.94446
130,118,-9.63462
132,118,-9.35471
134,118,-9.10242
136,118,-8.87249
138,118,-8.6581
140,118,-8.45223
142,118,-8.24908
144,118,-8.04522
146,118,-7.84026
148,118,-7.63693
150,118,-7.44059
152,118,-7.25831
154,118,-7.09772
156,118,-6.96602
158,118,-6.86913
160,118,-6.81101
162,118,-6.79328
164,118,-6.81489
166,118,-6.87193
168,118,-6.95756
170,118,-7.06211
172,118,-7.17354
174,118,-7.27836
176,118,-7.36316
178,118,-7.4165
180,118,-7.43096
-180,120,-7.86439
-178,120,-7.83236
-176,120,-7.75948
-174,120,-7.65537
-172,120,-7.53296
-170,120,-7.4062
-168,120,-7.28819
-166,120,-7.18985
-164,120,-7.11929
-162,120,-7.08152
-160,120,-7.07863
-158,120,-7.10998
-156,120,-7.17259
-154,120,-7.26164
-152,120,-7.3711
-150,120,-7.49452
-148,120,-7.62597
-146,120,-7.76097
-144,120,-7.89733
-142,120,-8.03557
-140,120,-8.17898
-138,120,-8.33313
-136,120,-8.50509
-134,120,-8.70238
-132,120,-8.93198
-130,120,-9.19935
-128,120,-9.50749
-126,120,-9.85605
-124,120,-10.2404
-122,120,-10.6506
-120,120,-11.0707
-118,120,-11.4782
-116,120,-11.8455
-114,120,-12.1433
-112,120,-12.3461
-110,120,-12.4393
-108,120,-12.4231
-106,120,-12.3127
-104,120,-12.1334
-102,120,-11.9141
-100,120,-11.6819
-98,120,-11.4594
-96,120,-11.2638
-94,120,-11.1071
-92,120,-10.9975
-90,120,-10.9398
-88,120,-10.9365
-86,120,-10.9873
-84,120,-11.0898
-82,120,-11.2386
-80,120,-11.4246
-78,120,-11.6344
-76,120,-11.8492
-74,120,-12.0452
-72,120,-12.1949
-70,120,-12.2714
-68,120,-12.2539
-66,120,-12.1336
-64,120,-11.9163
-62,120,-11.6205
-60,120,-11.2721
-58,120,-10.8978
-56,120,-10.5209
-54,120,-10.1586
-52,120,-9.82215
-50,120,-9.5168
-48,120,-9.24321
-46,120,-8.99849
-44,120,-8.77744
-42,120,-8.5737
-40,120,-8.38107
-38,120,-8.19455
-36,120,-8.01131
-34,120,-7.83114
-32,120,-7.65653
-30,120,-7.49216
-28,120,-7.34418
-26,120,-7.21926
-24,120,-7.12367
-22,120,-7.06257
-20,120,-7.0394
-18,120,-7.05539
-16,120,-7.1092
-14,120,-7.19668
-12,120,-7.31067
-10,120,-7.44101
-8,120,-7.57497
-6,120,-7.6982
-4,120,-7.79636
-2,120,-7.85726
0,120,-7.87315
2,120,-7.84234
4,120,-7.76952
6,120,-7.66479
8,120,-7.5416
10,120,-7.41443
12,120,-7.29689
14,120,-7.20036
16,120,-7.13329
18,120,-7.10103
20,120,-7.10586
22,120,-7.14717
24,120,-7.22183
26,120,-7.3246
28,120,-7.44872
30,120,-7.58674
32,120,-7.73155
34,120,-7.87748
36,120,-8.02133
